TreeID,species,northing,easting,latitude,longitude,SPlocation,remarks
1780,quercus.robur,168938,493902,51.4117,-0.651208,Cascade marsh,"NA"
1781,quercus.robur,168939,493898,51.4117,-0.651262,Cascade marsh,"NA"
1782,quercus.robur,168940,493892,51.4117,-0.65135,Cascade marsh,"NA"
1783,quercus.robur,168935,493890,51.4117,-0.651372,Cascade marsh,"NA"
1784,quercus.robur,168935,493891,51.4117,-0.651359,Cascade marsh,"NA"
1785,quercus.robur,168925,493893,51.4116,-0.651334,Cascade marsh,"NA"
1786,quercus.robur,168930,493897,51.4116,-0.651276,Cascade marsh,"NA"
1787,quercus.robur,168928,493902,51.4116,-0.651205,Cascade marsh,"NA"
1788,quercus.robur,168927,493906,51.4116,-0.651147,Cascade marsh,"NA"
1789,quercus.robur,168918,493907,51.4115,-0.651136,Cascade marsh,"NA"
1790,quercus.robur,168917,493906,51.4115,-0.651158,Cascade marsh,"NA"
1791,quercus.robur,168920,493898,51.4115,-0.651261,Cascade marsh,"NA"
1792,quercus.robur,168919,493889,51.4115,-0.651399,Cascade marsh,"NA"
1793,quercus.robur,168921,493890,51.4115,-0.651373,Cascade marsh,"NA"
1794,quercus.robur,168917,493885,51.4115,-0.651452,Cascade marsh,"NA"
1795,quercus.robur,168916,493889,51.4115,-0.651388,Cascade marsh,"NA"
1796,quercus.robur,168908,493886,51.4114,-0.65144,Cascade marsh,"NA"
1797,quercus.robur,168949,493903,51.4118,-0.651184,Cascade marsh,"NA"
1798,quercus.robur,168907,493893,51.4114,-0.651335,Cascade marsh,"NA"
1799,quercus.robur,168905,493901,51.4114,-0.651227,Cascade marsh,"NA"
1800,quercus.robur,168908,493892,51.4114,-0.651349,Cascade marsh,"NA"
1801,quercus.robur,168897,493893,51.4113,-0.651343,Cascade marsh,"two tags until 14/04/2023
"
1802,quercus.robur,168892,493884,51.4113,-0.651472,Cascade marsh,"NA"
1803,quercus.robur,168884,493915,51.4112,-0.651037,Cascade marsh,"NA"
1804,quercus.robur,168882,493915,51.4112,-0.65103,Cascade marsh,"NA"
1805,quercus.robur,168886,493921,51.4112,-0.650941,Cascade marsh,"NA"
1806,quercus.robur,168900,493911,51.4114,-0.651082,Cascade marsh,"NA"
1807,quercus.robur,168898,493909,51.4113,-0.651119,Cascade marsh,"NA"
1808,quercus.robur,168898,493905,51.4113,-0.651173,Cascade marsh,"NA"
1809,quercus.robur,168892,493906,51.4113,-0.651163,Cascade marsh,"NA"
1810,quercus.robur,168873,493917,51.4111,-0.651009,Cascade marsh,"veteran"
1811,quercus.robur,168872,493909,51.4111,-0.651118,Cascade marsh,"veteran"
1812,quercus.robur,168872,493907,51.4111,-0.651147,Cascade marsh,"NA"
1813,quercus.robur,168866,493905,51.411,-0.651171,Cascade marsh,"NA"
1814,quercus.robur,168862,493903,51.411,-0.651207,Cascade marsh,"NA"
1815,quercus.robur,168864,493906,51.411,-0.651163,Cascade marsh,"NA"
1816,quercus.robur,168863,493904,51.411,-0.651197,Cascade marsh,"NA"
1817,quercus.robur,168863,493904,51.411,-0.651199,Cascade marsh,"NA"
1818,quercus.robur,168859,493903,51.411,-0.651213,Cascade marsh,"NA"
1819,quercus.robur,168862,493902,51.411,-0.651229,Cascade marsh,"NA"
1820,quercus.robur,168860,493903,51.411,-0.651209,Cascade marsh,"NA"
1821,quercus.robur,168860,493899,51.411,-0.651266,Cascade marsh,"NA"
1822,quercus.robur,168861,493897,51.411,-0.651299,Cascade marsh,"NA"
1823,quercus.robur,168861,493896,51.411,-0.651306,Cascade marsh,"NA"
1824,quercus.robur,168866,493903,51.411,-0.651204,Cascade marsh,"NA"
1825,quercus.robur,168867,493898,51.4111,-0.651278,Cascade marsh,"NA"
1826,quercus.robur,168876,493903,51.4111,-0.651208,Cascade marsh,"NA"
1827,quercus.robur,168874,493900,51.4111,-0.651242,Cascade marsh,"NA"
1828,quercus.robur,168874,493896,51.4111,-0.651311,Cascade marsh,"NA"
1829,quercus.robur,168872,493895,51.4111,-0.651326,Cascade marsh,"NA"
1830,quercus.robur,168871,493895,51.4111,-0.651318,Cascade marsh,"NA"
1831,quercus.robur,168871,493895,51.4111,-0.651325,Cascade marsh,"NA"
1832,quercus.robur,168868,493896,51.4111,-0.651307,Cascade marsh,"NA"
1833,quercus.robur,168864,493890,51.411,-0.651389,Cascade marsh,"NA"
1834,quercus.robur,168861,493889,51.411,-0.651403,Cascade marsh,"NA"
1835,quercus.robur,169338,494003,51.4153,-0.649647,Farm wood,"NA"
1836,quercus.robur,168834,493855,51.4108,-0.651911,Cascade marsh,"NA"
1837,quercus.robur,168833,493854,51.4108,-0.65192,Cascade marsh,"NA"
1838,quercus.robur,168840,493856,51.4108,-0.651882,Cascade marsh,"NA"
1839,quercus.robur,168839,493852,51.4108,-0.651941,Cascade marsh,"NA"
1840,quercus.robur,168835,493861,51.4108,-0.651818,Cascade marsh,"veteran"
1841,quercus.robur,168842,493853,51.4108,-0.651939,Cascade marsh,"NA"
1842,quercus.robur,168844,493849,51.4109,-0.65199,Cascade marsh,"NA"
1843,quercus.robur,168840,493846,51.4108,-0.652036,Cascade marsh,"NA"
1844,quercus.robur,168841,493850,51.4108,-0.651969,Cascade marsh,"NA"
1845,quercus.robur,168836,493847,51.4108,-0.652023,Cascade marsh,"NA"
1846,quercus.robur,168836,493846,51.4108,-0.65204,Cascade marsh,"NA"
1847,quercus.robur,168843,493843,51.4109,-0.652082,Cascade marsh,"NA"
1848,quercus.robur,168858,493844,51.411,-0.652052,Cascade marsh,"NA"
1849,quercus.robur,168854,493843,51.4109,-0.652078,Cascade marsh,"NA"
1850,quercus.robur,168877,493845,51.4112,-0.652033,Cascade marsh,"NA"
1851,quercus.robur,168874,493848,51.4111,-0.651997,Cascade marsh,"NA"
1852,quercus.robur,168831,493839,51.4108,-0.65214,Cascade marsh,"NA"
1853,quercus.robur,168864,493846,51.411,-0.652026,Cascade marsh,"NA"
1854,quercus.robur,168897,493838,51.4113,-0.652126,Cascade marsh,"NA"
1855,quercus.robur,168904,493850,51.4114,-0.65196,Cascade marsh,"NA"
1856,quercus.robur,168903,493853,51.4114,-0.651915,Cascade marsh,"NA"
1857,quercus.robur,168909,493852,51.4114,-0.651934,Cascade marsh,"NA"
1858,quercus.robur,168902,493858,51.4114,-0.65184,Cascade marsh,"NA"
1859,quercus.robur,168893,493859,51.4113,-0.651839,Cascade marsh,"NA"
1860,quercus.robur,168902,493852,51.4114,-0.651936,Cascade marsh,"NA"
1861,quercus.robur,169009,494112,51.4123,-0.648159,Gunnes's thicket,"NA"
1862,quercus.robur,169009,494112,51.4123,-0.648159,Gunnes's thicket,"NA"
1863,quercus.robur,169009,494112,51.4123,-0.648159,Gunnes's thicket,"NA"
1864,quercus.robur,169009,494112,51.4123,-0.648159,Gunnes's thicket,"NA"
1865,quercus.robur,169009,494097,51.4123,-0.648381,Gunnes's thicket,"NA"
1866,quercus.robur,169008,494100,51.4123,-0.648339,Gunnes's thicket,"NA"
1867,quercus.robur,169005,494108,51.4123,-0.64822,Gunnes's thicket,"NA"
1868,quercus.robur,169015,494102,51.4124,-0.648304,Gunnes's thicket,"NA"
1869,quercus.robur,168997,494122,51.4122,-0.648026,Gunnes's thicket,"NA"
1870,quercus.robur,168982,494149,51.4121,-0.647638,Gunnes's thicket,"NA"
1871,quercus.robur,168972,494118,51.412,-0.648086,Gunnes's thicket,"NA"
1872,quercus.robur,168960,494087,51.4119,-0.648537,Gunnes's thicket,"NA"
1873,quercus.robur,168961,494089,51.4119,-0.64851,Gunnes's thicket,"NA"
1874,betula.pendula,168962,494024,51.4119,-0.649446,Cascade marsh,"NA"
1875,quercus.robur,169026,494006,51.4125,-0.64969,Cascade marsh,"NA"
1876,quercus.robur,169042,494006,51.4126,-0.649684,Cascade marsh,"NA"
1877,quercus.robur,169023,494015,51.4124,-0.649552,Cascade marsh,"NA"
1878,quercus.robur,169034,494016,51.4125,-0.649542,Cascade marsh,"NA"
1879,quercus.robur,169018,494014,51.4124,-0.649576,Cascade marsh,"NA"
1880,quercus.robur,169020,494016,51.4124,-0.649544,Cascade marsh,"NA"
1881,quercus.robur,169012,494021,51.4123,-0.649469,Cascade marsh,"NA"
1882,quercus.robur,169024,494016,51.4125,-0.649542,Cascade marsh,"NA"
1883,quercus.robur,169016,494021,51.4124,-0.649472,Cascade marsh,"NA"
1884,quercus.robur,169000,494047,51.4122,-0.649097,Gunnes's thicket,"NA"
1885,quercus.robur,169001,494019,51.4122,-0.649509,Gunnes's thicket,"NA"
1886,quercus.robur,169022,494022,51.4124,-0.649452,Cascade marsh,"NA"
1887,quercus.robur,169035,494018,51.4126,-0.649505,Cascade marsh,"NA"
1888,quercus.robur,169029,494019,51.4125,-0.649502,Cascade marsh,"NA"
1889,quercus.robur,169020,494038,51.4124,-0.649219,Gunnes's thicket,"NA"
1890,quercus.robur,169011,494050,51.4123,-0.64906,Gunnes's thicket,"NA"
1891,quercus.robur,169049,494043,51.4127,-0.64915,Gunnes's thicket,"NA"
1892,quercus.robur,169046,494066,51.4126,-0.648811,Gunnes's thicket,"NA"
1893,quercus.robur,169043,494071,51.4126,-0.648747,Gunnes's thicket,"NA"
1894,quercus.robur,169042,494077,51.4126,-0.648652,Gunnes's thicket,"NA"
1895,quercus.robur,169019,494077,51.4124,-0.648671,Gunnes's thicket,"NA"
1896,quercus.robur,169015,494072,51.4124,-0.648736,Gunnes's thicket,"NA"
1897,quercus.robur,169016,494076,51.4124,-0.648686,Gunnes's thicket,"NA"
1898,quercus.robur,169017,494093,51.4124,-0.648442,Gunnes's thicket,"NA"
1899,quercus.robur,169030,494105,51.4125,-0.648255,Gunnes's thicket,"NA"
1900,quercus.robur,169030,494107,51.4125,-0.64823,Gunnes's thicket,"NA"
1901,quercus.robur,169037,494104,51.4126,-0.648265,Gunnes's thicket,"NA"
1902,quercus.robur,169039,494104,51.4126,-0.648273,Gunnes's thicket,"NA"
1903,quercus.robur,169047,494101,51.4126,-0.64831,Gunnes's thicket,"NA"
1904,quercus.robur,169045,494106,51.4126,-0.648239,Gunnes's thicket,"NA"
1905,quercus.robur,169052,494103,51.4127,-0.648289,Gunnes's thicket,"NA"
1906,quercus.robur,169049,494101,51.4127,-0.648319,Gunnes's thicket,"NA"
1907,quercus.robur,169052,494092,51.4127,-0.648442,Gunnes's thicket,"NA"
1908,quercus.robur,169052,494097,51.4127,-0.648375,Gunnes's thicket,"NA"
1909,quercus.robur,169048,494095,51.4127,-0.648403,Gunnes's thicket,"NA"
1910,quercus.robur,169044,494097,51.4126,-0.648367,Gunnes's thicket,"NA"
1911,quercus.robur,169039,494097,51.4126,-0.648377,Gunnes's thicket,"NA"
1912,quercus.robur,169011,494067,51.4123,-0.648811,Gunnes's thicket,"NA"
1913,quercus.robur,168978,494018,51.412,-0.649527,Gunnes's thicket,"NA"
1914,quercus.robur,168951,493934,51.4118,-0.650741,Cascade marsh,"NA"
1915,quercus.robur,168945,493895,51.4118,-0.651306,Cascade marsh,"NA"
1916,quercus.robur,168917,493901,51.4115,-0.651225,Cascade marsh,"NA"
1917,quercus.robur,168882,493924,51.4112,-0.650906,Cascade marsh,"veteran"
1918,quercus.robur,168856,493899,51.411,-0.651263,Cascade marsh,"NA"
1919,quercus.robur,168855,493890,51.411,-0.651394,Cascade marsh,"NA"
1920,quercus.robur,168839,493847,51.4108,-0.652024,Cascade marsh,"NA"
1921,quercus.robur,169179,494000,51.4138,-0.649724,Mann's copse,"NA"
1922,quercus.robur,169184,493995,51.4139,-0.649797,Mann's copse,"NA"
1923,quercus.robur,169183,493995,51.4139,-0.6498,Rush meadow,"NA"
1924,quercus.robur,169180,493996,51.4139,-0.649791,Mann's copse,"NA"
1925,quercus.robur,169148,494230,51.4135,-0.646436,Weir wood,"NA"
1926,quercus.robur,169184,493988,51.4139,-0.649894,Mann's copse,"NA"
1927,quercus.robur,169183,493990,51.4139,-0.649871,Mann's copse,"NA"
1928,quercus.robur,169178,493974,51.4138,-0.650104,Mann's copse,"NA"
1929,quercus.robur,169148,493982,51.4136,-0.649998,Mann's copse,"NA"
1930,quercus.robur,169152,493981,51.4136,-0.650017,Mann's copse,"NA"
1931,quercus.sp,NULL,NULL,NULL,NULL,NA,not Q. robur
1932,quercus.robur,169155,493970,51.4136,-0.650168,Mann's copse,"NA"
1933,quercus.robur,169165,493837,51.4137,-0.65208,Mann's copse,"NA"
1934,quercus.robur,169182,494382,51.4138,-0.644237,Nash's field,"bad GPS?"
1935,quercus.robur,169304,493924,51.415,-0.650791,Farm wood,"NA"
1936,acer.pseudoplatanus,169275,493882,51.4147,-0.651402,Farm Wood,"NA"
1937,quercus.robur,169296,493914,51.4149,-0.650941,Farm wood,"NA"
1938,quercus.robur,169257,493925,51.4146,-0.650788,Farm wood,"NA"
1939,quercus.robur,169257,493947,51.4146,-0.650477,Farm wood,"NA"
1940,quercus.robur,169260,493945,51.4146,-0.6505,Farm wood,"NA"
1941,quercus.robur,169265,493944,51.4146,-0.650512,Farm wood,"NA"
1942,quercus.robur,169266,493942,51.4146,-0.650538,Farm wood,"NA"
1943,quercus.robur,NULL,NULL,NULL,NULL,Farm wood,"NA"
1944,quercus.sp,NULL,NULL,NULL,NULL,Farm wood,not Q. robur
1945,quercus.robur,169193,493998,51.414,-0.649754,Mann's copse,"NA"
1946,quercus.robur,169190,494012,51.4139,-0.649559,Mann's copse,"NA"
1947,quercus.robur,169190,494011,51.4139,-0.649575,Mann's copse,"NA"
1948,quercus.robur,169214,494000,51.4142,-0.649713,Farm wood,"NA"
1949,quercus.robur,169249,494013,51.4145,-0.649518,Farm wood,"NA"
1950,quercus.robur,169285,494020,51.4148,-0.649414,Farm wood,"NA"
1951,betula.pendula,168927,493755,51.4116,-0.653324,Mann's copse,"NA"
1952,quercus.robur,168922,493753,51.4116,-0.65335,Mann's copse,"NA"
1953,quercus.robur,168921,493753,51.4116,-0.653352,Mann's copse,"NA"
1954,quercus.robur,168915,493753,51.4115,-0.653347,Mann's copse,"NA"
1955,quercus.robur,168915,493751,51.4115,-0.653378,Mann's copse,"NA"
1956,quercus.robur,168917,493755,51.4115,-0.653317,Mann's copse,"NA"
1957,quercus.robur,168911,493741,51.4115,-0.653517,Mann's copse,"NA"
1958,quercus.robur,168927,493757,51.4116,-0.653283,Mann's copse,"NA"
1959,quercus.robur,168926,493760,51.4116,-0.653242,Mann's copse,"NA"
1960,quercus.robur,168929,493765,51.4116,-0.653168,Mann's copse,"NA"
1961,quercus.robur,168930,493762,51.4116,-0.65321,Mann's copse,"NA"
1962,quercus.robur,168939,493755,51.4117,-0.653318,Mann's copse,"NA"
1963,quercus.robur,168962,493753,51.4119,-0.653332,Mann's copse,"NA"
1964,quercus.robur,168949,493759,51.4118,-0.653253,Mann's copse,"NA"
1965,quercus.robur,168847,493813,51.4109,-0.652512,Cascade marsh,"NA"
1966,quercus.robur,168854,493803,51.411,-0.65265,Cascade marsh,"NA"
1967,quercus.robur,168855,493796,51.411,-0.652742,Cascade marsh,"NA"
1968,quercus.robur,168976,493765,51.4121,-0.65316,Mann's copse,"NA"
1969,quercus.robur,168991,493784,51.412191,-0.652884,Mann's copse,"NA"
1970,quercus.robur,NULL,NULL,NULL,NULL,Mann's copse,"NA"
1971,quercus.robur,NULL,NULL,NULL,NULL,Mann's copse,"NA"
1972,quercus.robur,168998,493812,51.4123,-0.65248,Mann's copse,"NA"
1973,quercus.robur,168955,493715,51.411878,-0.653887,Mann's copse,"NA"
1974,acer.pseudoplatanus,168997,493677,51.4123,-0.654415,Mann's copse,"NA"
1975,quercus.robur,169065,493727,51.4129,-0.653682,Mann's copse,"NA"
1976,quercus.robur,169062,493742,51.4128,-0.653468,Mann's copse,"NA"
1977,quercus.robur,169063,493741,51.4128,-0.653482,Mann's copse,"NA"
1978,quercus.robur,169071,493738,51.4129,-0.653525,Rush meadow,"NA"
1979,quercus.robur,169078,493741,51.413,-0.653475,Mann's copse,"NA"
1980,quercus.robur,169058,493745,51.4128,-0.653422,Mann's copse,"NA"
1981,quercus.robur,169080,493748,51.413,-0.653377,Mann's copse,"NA"
1982,quercus.robur,169068,493771,51.4129,-0.653057,Mann's copse,"NA"
1983,quercus.robur,169159,493790,51.4137,-0.652749,Mann's copse,"NA"
1984,quercus.robur,169158,493807,51.4137,-0.652505,Mann's copse,"NA"
1985,quercus.robur,169044,493790,51.4127,-0.652787,Mann's copse,"NA"
1986,quercus.robur,169033,493779,51.4126,-0.652951,Mann's copse,"NA"
1987,quercus.robur,169008,493738,51.4124,-0.653545,Mann's copse,"NA"
1988,quercus.robur,169058,493847,51.4128,-0.651954,Mann's copse,"NA"
1989,quercus.robur,169060,493852,51.4128,-0.651892,Mann's copse,"NA"
1990,quercus.robur,169052,493847,51.4127,-0.65196,Mann's copse,"NA"
1991,quercus.robur,169049,493847,51.4127,-0.651966,Mann's copse,"NA"
1992,quercus.robur,169020,493837,51.4124,-0.652112,Mann's copse,"NA"
1993,quercus.robur,169020,493833,51.4125,-0.652175,Mann's copse,"NA"
1994,quercus.robur,169013,493822,51.4124,-0.652337,Mann's copse,"veteran"
1995,quercus.robur,168995,493850,51.4122,-0.651932,Mann's copse,"NA"
1996,quercus.robur,169001,493852,51.4123,-0.651898,Mann's copse,"NA"
1997,quercus.robur,168984,493840,51.4121,-0.652074,Mann's copse,"NA"
1998,alnus.sp,169000,493837,51.4123,-0.652122,Mann's copse,"NA"
1999,quercus.robur,168997,493861,51.4122,-0.651778,Mann's copse,"NA"
2000,quercus.robur,169104,493980,51.4132,-0.650035,Mann's copse,"NA"
2001,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2002,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2003,quercus.robur,169413,493758,51.416,-0.653151,Pound hill field,"NA"
2004,quercus.robur,169413,493757,51.416,-0.653161,Pound hill field,"NA"
2005,quercus.robur,169431,493838,51.4161,-0.651994,Pound hill field,"NA"
2006,quercus.robur,169445,493880,51.4163,-0.651383,Pound hill field,"NA"
2007,quercus.robur,169435,493882,51.4162,-0.651352,Pound hill field,"NA"
2008,quercus.robur,169447,493876,51.4163,-0.651439,Pound hill field,"NA"
2009,quercus.robur,169416,493848,51.416,-0.651848,Pound hill field,"NA"
2010,quercus.robur,169407,493864,51.4159,-0.651622,Pound hill field,"NA"
2011,quercus.robur,169424,493920,51.4161,-0.65081,Pound hill field,"NA"
2012,quercus.robur,169433,493887,51.4162,-0.65129,Pound hill field,"NA"
2013,quercus.robur,169426,493905,51.4161,-0.651029,Pound hill field,"NA"
2014,quercus.robur,169420,493896,51.416,-0.651154,Pound hill field,"NA"
2015,quercus.robur,169421,493906,51.416,-0.651013,Pound hill field,"NA"
2016,quercus.robur,169417,493909,51.416,-0.650979,Pound hill field,"NA"
2017,quercus.robur,169420,493919,51.416,-0.650825,Pound hill field,"NA"
2018,quercus.robur,169428,493924,51.4161,-0.650752,Pound hill field,"NA"
2019,quercus.robur,169422,493926,51.416,-0.650726,Pound hill field,"NA"
2020,quercus.robur,169418,493942,51.416,-0.650503,Pound hill field,"NA"
2021,quercus.robur,169425,493935,51.4161,-0.650595,Pound hill field,"NA"
2022,quercus.robur,169407,493935,51.4159,-0.650608,Pound hill field,"NA"
2023,quercus.robur,169421,493932,51.416,-0.650641,Pound hill field,"NA"
2024,quercus.robur,169408,493921,51.4159,-0.650811,Pound hill field,"NA"
2025,quercus.sp,169407,493913,51.4159,-0.650921,Pound hill field,not Q. robur
2026,quercus.robur,169389,493914,51.4157,-0.650914,Pound hill field,"NA"
2027,quercus.robur,169402,493926,51.4159,-0.65074,Pound hill field,"NA"
2028,quercus.robur,169403,493953,51.4159,-0.650347,Pound hill field,"NA"
2029,quercus.robur,169401,493954,51.4158,-0.650333,Pound hill field,"NA"
2030,quercus.robur,169366,493876,51.4156,-0.651458,Pound hill field,"NA"
2031,quercus.robur,169360,493879,51.4155,-0.651427,Pound hill field,"NA"
2032,quercus.robur,169353,493881,51.4154,-0.6514,Pound hill field,"NA"
2033,quercus.robur,169349,493885,51.4154,-0.65134,Pound hill field,"NA"
2034,quercus.robur,169351,493884,51.4154,-0.651356,Pound hill field,"NA"
2035,quercus.robur,169351,493885,51.4154,-0.651335,Pound hill field,"NA"
2036,quercus.robur,169347,493882,51.4154,-0.65138,Pound hill field,"NA"
2037,quercus.robur,169348,493887,51.4154,-0.651303,Pound hill field,"NA"
2038,quercus.robur,169346,493881,51.4154,-0.651389,Pound hill field,"NA"
2039,quercus.robur,169340,493881,51.4153,-0.651393,Pound hill field,"NA"
2040,quercus.robur,169338,493886,51.4153,-0.651325,Pound hill field,"NA"
2041,quercus.robur,169337,493885,51.4153,-0.651336,Pound hill field,"NA"
2042,quercus.robur,169343,493888,51.4153,-0.651304,Pound hill field,"NA"
2043,quercus.robur,169379,493822,51.4157,-0.65224,Pound hill field,"Felled for mesocosms expansion"
2044,quercus.robur,169368,493817,51.4156,-0.65231,Pound hill field,"Felled for mesocosms expansion"
2045,quercus.robur,169291,493744,51.4149,-0.653376,Pound hill field,"NA"
2046,quercus.robur,169177,493821,51.4139,-0.652301,Mann's copse,"NA"
2047,quercus.robur,169181,493825,51.4139,-0.652241,Mann's copse,"NA"
2048,quercus.robur,169179,493825,51.4139,-0.652238,Mann's copse,"NA"
2049,quercus.robur,169183,493830,51.4139,-0.652167,Mann's copse,"NA"
2050,quercus.robur,169186,493827,51.4139,-0.65221,Mann's copse,"NA"
2051,quercus.robur,169182,493837,51.4139,-0.652067,Mann's copse,"NA"
2052,quercus.robur,169184,493839,51.4139,-0.652038,Mann's copse,"NA"
2053,quercus.robur,169182,493838,51.4139,-0.652053,Mann's copse,"NA"
2054,quercus.robur,169179,493846,51.4139,-0.651949,Mann's copse,"NA"
2055,quercus.robur,169183,493841,51.4139,-0.652014,Mann's copse,"NA"
2056,quercus.robur,169189,493837,51.414,-0.652064,Mann's copse,"NA"
2057,quercus.robur,169196,493843,51.414026,-0.651989,Mann's copse,"NA"
2058,quercus.robur,169182,493843,51.4139,-0.651983,Mann's copse,"NA"
2059,quercus.robur,169189,493843,51.414,-0.651989,Mann's copse,"NA"
2060,quercus.robur,169170,493844,51.4138,-0.651977,Mann's copse,"NA"
2061,quercus.robur,169175,493854,51.4138,-0.651828,Mann's copse,"NA"
2062,quercus.robur,169176,493857,51.4138,-0.651788,Mann's copse,"NA"
2063,quercus.robur,169184,493853,51.4139,-0.651841,Mann's copse,"NA"
2064,quercus.robur,169185,493850,51.4139,-0.651883,Mann's copse,"NA"
2065,quercus.robur,169187,493847,51.4139,-0.651932,Mann's copse,"NA"
2066,quercus.robur,169185,493848,51.4139,-0.65191,Mann's copse,"NA"
2067,quercus.robur,169186,493849,51.4139,-0.651901,Mann's copse,"NA"
2068,quercus.robur,169186,493849,51.4139,-0.651894,Mann's copse,"NA"
2069,quercus.robur,169180,493851,51.4139,-0.65187,Mann's copse,"NA"
2070,quercus.robur,169187,493983,51.4139,-0.649968,Mann's copse,"NA"
2071,quercus.robur,169188,493983,51.4139,-0.649968,Mann's copse,"NA"
2072,quercus.robur,169190,493978,51.414,-0.65004,Mann's copse,"NA"
2073,quercus.robur,169192,493978,51.414,-0.650046,Mann's copse,"NA"
2074,quercus.robur,169114,493721,51.4133,-0.653754,Nursery Field,"NA"
2075,quercus.robur,169135,493723,51.4135,-0.653726,Nursery Field,"NA"
2076,quercus.robur,169131,493730,51.4135,-0.653623,Nursery Field,"NA"
2077,quercus.robur,169135,493727,51.4135,-0.653661,Nursery Field,"NA"
2078,quercus.robur,169146,493742,51.4136,-0.653443,Nursery Field,"NA"
2079,quercus.robur,169170,493724,51.4138,-0.653693,Nursery Field,"NA"
2080,quercus.robur,169175,493738,51.4139,-0.653496,Nursery Field,"NA"
2081,quercus.robur,169173,493752,51.4138,-0.653302,Nursery Field,"NA"
2082,quercus.robur,169173,493754,51.4138,-0.653261,Nursery Field,"NA"
2083,quercus.robur,169180,493772,51.4139,-0.653011,Nursery Field,"NA"
2084,quercus.robur,169202,493749,51.4141,-0.653332,Nursery Field,"veteran"
2085,quercus.robur,169173,493771,51.4138,-0.653026,Nursery Field,"NA"
2086,quercus.robur,169164,493772,51.4138,-0.653004,Nursery Field,"NA"
2087,quercus.robur,169170,493771,51.4138,-0.653023,Nursery Field,"NA"
2088,quercus.robur,169173,493754,51.4138,-0.653269,Nursery Field,"NA"
2089,quercus.robur,169175,493738,51.4139,-0.653498,Nursery Field,"NA"
2090,quercus.robur,169226,493734,51.4143,-0.653545,Nursery Field,"veteran"
2091,quercus.robur,169285,493747,51.4148,-0.653342,Nursery Field,"NA"
2092,quercus.robur,169286,493746,51.4149,-0.653356,Nursery Field,"NA"
2093,quercus.robur,169330,493667,51.4153,-0.654474,Pound hill field,"NA"
2094,quercus.robur,169330,493666,51.4153,-0.654488,Pound hill field,"NA"
2095,quercus.robur,169328,493663,51.4152,-0.654532,Pound hill field,"NA"
2096,quercus.robur,169287,493994,51.4148,-0.649793,Farm wood,"NA"
2097,quercus.robur,169286,493991,51.4148,-0.649831,Farm wood,"NA"
2098,quercus.robur,169336,493986,51.4153,-0.649896,Farm wood,"NA"
2099,quercus.robur,169272,494076,51.4147,-0.648616,Farm wood,"Sold land
"
2100,quercus.robur,169263,494073,51.4146,-0.648665,Farm wood,"Sold land
"
2101,quercus.robur,169260,494051,51.4146,-0.648975,Farm wood,"NA"
2102,quercus.robur,169241,494063,51.4144,-0.648806,Farm wood,"NA"
2103,quercus.robur,169229,494065,51.4143,-0.64878,Farm wood,"NA"
2104,quercus.robur,169233,494062,51.4143,-0.64883,Farm wood,"NA"
2105,quercus.robur,169225,494055,51.4143,-0.648925,Farm wood,"NA"
2106,quercus.robur,169237,494038,51.4144,-0.649161,Farm wood,"NA"
2107,quercus.robur,169195,494092,51.414,-0.648409,Farm wood,"NA"
2108,quercus.robur,169215,494164,51.4141,-0.647365,Farm wood,"NA"
2109,quercus.robur,169248,494184,51.4144,-0.64707,Farm wood,"Sold land
"
2110,quercus.robur,169174,494151,51.4138,-0.647566,Farm wood,"NA"
2111,quercus.robur,169164,494128,51.4137,-0.647887,Farm wood,"NA"
2112,quercus.robur,169174,494117,51.4138,-0.648051,Farm wood,"NA"
2113,quercus.robur,169150,494156,51.4136,-0.647498,Farm wood,"NA"
2114,quercus.robur,169174,494117,51.4138,-0.64805,Farm wood,"NA"
2115,quercus.robur,169351,494028,51.4154,-0.649285,Cheapside field,"NA"
2116,quercus.robur,169350,494021,51.4154,-0.649376,Cheapside field,"NA"
2117,quercus.robur,169345,494028,51.4153,-0.649287,Cheapside field,"NA"
2118,quercus.robur,169347,494031,51.4154,-0.649234,Cheapside field,"NA"
2119,quercus.robur,169356,494027,51.4154,-0.649291,Cheapside field,"NA"
2120,quercus.robur,169358,494026,51.4155,-0.649303,Cheapside field,"NA"
2121,quercus.robur,169355,494031,51.4154,-0.649231,Cheapside field,"NA"
2122,quercus.robur,169358,494031,51.4155,-0.64923,Cheapside field,"NA"
2123,quercus.robur,169357,494032,51.4154,-0.649217,Cheapside field,"NA"
2124,quercus.robur,169358,494032,51.4154,-0.649226,Cheapside field,"NA"
2125,quercus.robur,169366,494032,51.4155,-0.649223,Cheapside field,"NA"
2126,quercus.robur,169358,494034,51.4155,-0.649195,Cheapside field,"NA"
2127,quercus.robur,169362,494040,51.4155,-0.649102,Cheapside field,"NA"
2128,quercus.robur,169363,494037,51.4155,-0.649153,Cheapside field,"NA"
2129,quercus.robur,169354,494037,51.4154,-0.649147,Cheapside field,"NA"
2130,quercus.robur,169356,494035,51.4154,-0.649182,Cheapside field,"NA"
2131,quercus.robur,169353,494040,51.4154,-0.649111,Cheapside field,"NA"
2132,quercus.robur,169361,494043,51.4155,-0.64906,Cheapside field,"NA"
