"group_id","logistic.R2","logistic.AICc","gompertz.R2","gompertz.AICc","quad.R2","quad.AICc","cubic.R2","cubic.AICc","Akaike_weight_logistic","Akaike_weight_gompertz","Akaike_weight_quad","Akaike_weight_cubic","PopBio_units","Temp"
1,0.981398748992407,-20.6866142055773,0.634906726417571,68.586211593901,0.9354190521457,15.4094133540236,0.989971497405513,-35.6607138445419,0.00055997973853555,2.30581520733386e-23,8.12867050000043e-12,0.999440020253336,"OD_595",5
2,0.997586056794871,-105.90898501209,0.448928952734021,54.5205062693446,0.661629117083138,37.4345635682397,0.88080223019174,10.1191950142052,1,1.45605775236589e-35,7.47040104891963e-32,6.37970848749495e-26,"OD_595",5
3,0.99169108258471,-38.489701621589,0.649545024254329,72.9675119151908,0.707247542636497,64.8082424392984,0.911907583700534,32.9229839365685,1,6.27153133235853e-25,3.70797204443951e-23,3.11123174985406e-16,"OD_595",5
4,0.958872983430177,9.28549079529481,0.635309175390183,79.8009548250404,0.833375641660358,52.6568680163681,0.964343358127411,7.72240527944613,0.313987481655814,1.52993815317389e-16,1.19932651074934e-10,0.686012518224253,"OD_595",5
5,0.117702970927336,63.6507082415029,0.138127085563912,66.0573039484341,0.206401179893293,60.7900394019689,0.20734295617242,63.7969400866047,0.15601129069763,0.0468349878589959,0.652142307184883,0.145011414258491,"OD_595",5
6,0.982319790743345,-32.2431812088759,0.398286197575929,72.991592591132,0.962651277944054,-10.5554499305544,0.991473171253676,-50.448775158134,0.000111341519877861,1.56753180926853e-27,2.17383279227417e-09,0.999888656306289,"OD_595",5
7,0.990972036626627,-44.9081025407906,-0.077193448236984,96.70576327074,0.849633498361728,36.6616142917806,0.982906145620925,-23.4526996412745,0.999978071499587,1.77390449825517e-31,1.93798995226708e-18,2.1928500412865e-05,"OD_595",5
8,0.98607388537803,-24.7750079581679,0.651361865174424,71.5548131547476,0.965453404387267,1.57274434871082,0.990684301087694,-33.4928580332698,0.0126305592426393,1.52639770430204e-23,2.39927960046846e-08,0.987369416764565,"OD_595",5
9,0.984437764150508,-64.4149678195882,0.640118319086187,29.6139764355451,0.958314533825053,-35.8411131183955,0.984923817489747,-62.393138391159,0.733198786609935,2.7995996011506e-21,4.57602117934562e-07,0.266800755787947,"OD_595",5
10,0.984163259177128,-53.0767094831629,0.558951151851019,46.3431872855358,0.922526734700904,-7.03630067066763,0.978958853462383,-41.8944096521771,0.996283131186984,2.56818614092733e-22,1.00192457978965e-10,0.00371686871282383,"OD_595",5
11,0.996081261232349,-70.6422415674039,0.429037294873619,76.7648543873381,0.883897670707707,27.6301191071829,0.988984912228958,-37.7288259876608,0.99999992872412,9.79390271547172e-33,4.57538861047191e-22,7.12758796102219e-08,"OD_595",5
12,0.986555483659325,-34.5719628443239,0.686197313419884,59.7256656294807,0.955356053039467,0.232312215019107,0.991873912324702,-46.2311939973347,0.00293059304432669,9.78330657714441e-24,8.115274454504e-11,0.997069406874521,"OD_595",5
13,0.995177760843324,-89.6120503932575,0.457015907714738,50.321386384601,0.870306209546268,5.85414692135934,0.979913955659578,-45.2932016853209,0.99999999976216,4.10998547175177e-31,1.8611383103206e-21,2.37839662988699e-10,"OD_595",5
14,0.176267713958646,33.3069817289534,0.226718113197127,34.4161546445495,0.572014944111517,14.3190199502249,0.573863576394511,17.1355154578688,6.04999875152806e-05,3.47457304905008e-05,0.803412892371489,0.196491861910505,"OD_595",5
